date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:30:06	89597/89597	---M--	200	added ('OK')	image/jpeg	etag:%22289411aed665d81:0%22	https://luxehotel.webhotel.vn/files/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony-Twin.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony-Twin.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/12/phong-triple)
14:30:06	6841/6841	---M--	200	added ('OK')	image/jpeg	etag:%22d8846aed665d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/12/phong-triple)
14:30:07	6919/6919	---M--	200	added ('OK')	image/jpeg	etag:%22eeb856aed665d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony2.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony2.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/12/phong-triple)
14:30:07	7018/7018	---M--	200	added ('OK')	image/jpeg	etag:%2251865aed665d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony6.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony6.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/12/phong-triple)
14:30:07	6235/6235	---M--	200	added ('OK')	image/jpeg	etag:%228a9330aed665d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony-Twin.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/Triple-Room-with-Balcony/Triple-Room-with-Balcony-Twin.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/12/phong-triple)
14:30:08	26465/26465	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:07%20GMT	https://luxehotel.webhotel.vn/phong-nghi/12/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/phong-nghi/12/lien-he.html	(from https://luxehotel.webhotel.vn/phong-nghi/12/phong-triple)
14:30:08	26465/26465	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:08%20GMT	https://luxehotel.webhotel.vn/phong-nghi/12/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/phong-nghi/12/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/phong-nghi/12/phong-triple)
14:30:08	26512/26512	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:08%20GMT	https://luxehotel.webhotel.vn/phong-nghi/1013/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/phong-nghi/1013/lien-he.html	(from https://luxehotel.webhotel.vn/phong-nghi/1013/phong-connecting)
14:30:09	26512/26512	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:08%20GMT	https://luxehotel.webhotel.vn/phong-nghi/1013/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/phong-nghi/1013/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/phong-nghi/1013/phong-connecting)
14:30:09	7679/7679	---M--	200	added ('OK')	image/jpeg	etag:%22dd769995e365d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/deluxe/Deluxe-Room-1.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/deluxe/Deluxe-Room-1.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/2014/phong-deluxe)
14:30:09	7223/7223	---M--	200	added ('OK')	image/jpeg	etag:%22a63a595e365d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/deluxe/Deluxe-Room-2.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/deluxe/Deluxe-Room-2.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/2014/phong-deluxe)
14:30:09	7025/7025	---M--	200	added ('OK')	image/jpeg	etag:%223815b695e365d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/deluxe/Deluxe-Room-3.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/deluxe/Deluxe-Room-3.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/2014/phong-deluxe)
14:30:10	6269/6269	---M--	200	added ('OK')	image/jpeg	etag:%22eb5fc495e365d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/deluxe/Deluxe-Room-4.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/deluxe/Deluxe-Room-4.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/2014/phong-deluxe)
14:30:10	7133/7133	---M--	200	added ('OK')	image/jpeg	etag:%222b10d595e365d81:0%22	https://luxehotel.webhotel.vn/Files/_thumbs/images/room/deluxe/Deluxe-Room-5.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/_thumbs/images/room/deluxe/Deluxe-Room-5.jpg	(from https://luxehotel.webhotel.vn/phong-nghi/2014/phong-deluxe)
14:30:10	26741/26741	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:10%20GMT	https://luxehotel.webhotel.vn/phong-nghi/2014/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/phong-nghi/2014/lien-he.html	(from https://luxehotel.webhotel.vn/phong-nghi/2014/phong-deluxe)
14:30:11	26741/26741	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:10%20GMT	https://luxehotel.webhotel.vn/phong-nghi/2014/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/phong-nghi/2014/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/phong-nghi/2014/phong-deluxe)
14:30:11	16827/16827	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:11%20GMT	https://luxehotel.webhotel.vn/dich-vu/9/dua-don-san-bay	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/9/dua-don-san-bay.html	(from https://luxehotel.webhotel.vn/dich-vu)
14:30:11	15781/15781	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:11%20GMT	https://luxehotel.webhotel.vn/dich-vu/2014/bua-sang-mien-phi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/2014/bua-sang-mien-phi.html	(from https://luxehotel.webhotel.vn/dich-vu)
14:30:12	15704/15704	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:11%20GMT	https://luxehotel.webhotel.vn/dich-vu/2015/huong-dan-vien-du-lich-thanh-pho	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/2015/huong-dan-vien-du-lich-thanh-pho.html	(from https://luxehotel.webhotel.vn/dich-vu)
14:30:12	15614/15614	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:11%20GMT	https://luxehotel.webhotel.vn/dich-vu/2016/tiec-bbq-bai-bien	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/2016/tiec-bbq-bai-bien.html	(from https://luxehotel.webhotel.vn/dich-vu)
14:30:14	286864/286864	---M--	200	added ('OK')	image/jpeg	etag:%22ebd32e50e965d81:0%22	https://luxehotel.webhotel.vn/files/images/bn/trip14_com_7099d686a5963081173d66042ce3ab7f.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/bn/trip14_com_7099d686a5963081173d66042ce3ab7f.jpg	(from https://luxehotel.webhotel.vn/tin-tucs)
14:30:14	61997/61997	---M--	200	added ('OK')	image/jpeg	etag:%22508cf59dd665d81:0%22	https://luxehotel.webhotel.vn/files/images/room/deluxe/Deluxe-Room-6.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/room/deluxe/Deluxe-Room-6.jpg	(from https://luxehotel.webhotel.vn/gallery)
14:30:14	1862/1862	---M--	200	added ('OK')	text/css	etag:%2239993895f764d71:0%22	https://luxehotel.webhotel.vn/Content/Css/room-cards.css	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Content/Css/room-cards.css	(from https://luxehotel.webhotel.vn/lien-he1)
14:30:14	16415/16415	---M--	200	added ('OK')	application/javascript	etag:%2260f8c2cbce61d71:0%22	https://luxehotel.webhotel.vn/Plugins/Validate/jquery-validation-1.13.1/additional-methods.min.js	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Plugins/Validate/jquery-validation-1.13.1/additional-methods.min.js	(from https://luxehotel.webhotel.vn/lien-he1)
14:30:15	1200/1200	---M--	200	added ('OK')	text/css	etag:%223795d3d9d272d71:0%22	https://luxehotel.webhotel.vn/Content/Css/blog.css	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Content/Css/blog.css	(from https://luxehotel.webhotel.vn/tin-tucs/4150/cho-tinh-sapa)
14:30:15	15081/15081	---M--	200	added ('OK')	image/jpeg	etag:%22fb6374519161d71:0%22	https://luxehotel.webhotel.vn/Files/files/Hotel-Bay.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Files/files/Hotel-Bay.jpg	(from https://luxehotel.webhotel.vn/tin-tucs/4150/cho-tinh-sapa)
14:30:15	17363/17363	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:15%20GMT	https://luxehotel.webhotel.vn/tin-tucs/4150/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/4150/lien-he.html	(from https://luxehotel.webhotel.vn/tin-tucs/4150/cho-tinh-sapa)
14:30:15	17363/17363	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:15%20GMT	https://luxehotel.webhotel.vn/tin-tucs/4150/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/4150/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/tin-tucs/4150/cho-tinh-sapa)
14:30:16	18403/18403	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:15%20GMT	https://luxehotel.webhotel.vn/tin-tucs/4142/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/4142/lien-he.html	(from https://luxehotel.webhotel.vn/tin-tucs/4142/nui-fansipan)
14:30:16	18403/18403	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:15%20GMT	https://luxehotel.webhotel.vn/tin-tucs/4142/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/4142/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/tin-tucs/4142/nui-fansipan)
14:30:17	19297/19297	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:16%20GMT	https://luxehotel.webhotel.vn/tin-tucs/4140/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/4140/lien-he.html	(from https://luxehotel.webhotel.vn/tin-tucs/4140/%e2%80%8bthac-tinh-yeu)
14:30:17	19297/19297	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:16%20GMT	https://luxehotel.webhotel.vn/tin-tucs/4140/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/4140/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/tin-tucs/4140/%e2%80%8bthac-tinh-yeu)
14:30:17	18511/18511	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:16%20GMT	https://luxehotel.webhotel.vn/tin-tucs/4138/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/4138/lien-he.html	(from https://luxehotel.webhotel.vn/tin-tucs/4138/nui-ham-rong)
14:30:17	18511/18511	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:16%20GMT	https://luxehotel.webhotel.vn/tin-tucs/4138/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/4138/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/tin-tucs/4138/nui-ham-rong)
14:30:18	17708/17708	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:17%20GMT	https://luxehotel.webhotel.vn/tin-tucs/3137/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/3137/lien-he.html	(from https://luxehotel.webhotel.vn/tin-tucs/3137/ban-lao-chai-ta-van)
14:30:18	17708/17708	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:17%20GMT	https://luxehotel.webhotel.vn/tin-tucs/3137/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/3137/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/tin-tucs/3137/ban-lao-chai-ta-van)
14:30:18	17654/17654	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:17%20GMT	https://luxehotel.webhotel.vn/tin-tucs/3101/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/3101/lien-he.html	(from https://luxehotel.webhotel.vn/tin-tucs/3101/ban-cat-cat)
14:30:19	17654/17654	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:18%20GMT	https://luxehotel.webhotel.vn/tin-tucs/3101/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/tin-tucs/3101/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/tin-tucs/3101/ban-cat-cat)
14:30:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2007:30:33%20GMT	https://luxehotel.webhotel.vn/Content/System/Content/css/style-404.css	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Content/System/Content/css/style-404.b7.delayed	(from https://luxehotel.webhotel.vn/FormBook)
14:30:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2007:30:33%20GMT	https://luxehotel.webhotel.vn/Content/System/Content/images/error-img.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Content/System/Content/images/error-img.b8.delayed	(from https://luxehotel.webhotel.vn/FormBook)
14:30:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Mar%202023%2007:30:34%20GMT	https://luxehotel.webhotel.vn/Content/System/Content/images/v3_sprite.png	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/Content/System/Content/images/v3_sprite.b9.delayed	(from https://luxehotel.webhotel.vn/Plugins/Validate/jquery-validation-1.13.1/jquery-validation.css)
14:30:35	90289/90289	---M--	200	added ('OK')	image/jpeg	etag:%22bb9a885e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/san-bay/xe-limousine-ha-noi-di-ha-long-quang-ninh-1-1200x801.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/san-bay/xe-limousine-ha-noi-di-ha-long-quang-ninh-1-1200x801.jpg	(from https://luxehotel.webhotel.vn/dich-vu/9/dua-don-san-bay)
14:30:35	91323/91323	---M--	200	added ('OK')	image/jpeg	etag:%22c8a88685e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/san-bay/thue-xe-dua-don-san-bay-24.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/san-bay/thue-xe-dua-don-san-bay-24.jpg	(from https://luxehotel.webhotel.vn/dich-vu/9/dua-don-san-bay)
14:30:36	16827/16827	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:36%20GMT	https://luxehotel.webhotel.vn/dich-vu/9/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/9/lien-he.html	(from https://luxehotel.webhotel.vn/dich-vu/9/dua-don-san-bay)
14:30:36	16827/16827	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:36%20GMT	https://luxehotel.webhotel.vn/dich-vu/9/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/9/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/dich-vu/9/dua-don-san-bay)
14:30:37	93931/93931	---M--	200	added ('OK')	image/jpeg	etag:%229b78429ce9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/vai-tro-cua-bua-sang-la-gi-thoi-diem-an-sang-tot-nhat-la-khi-nao.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/vai-tro-cua-bua-sang-la-gi-thoi-diem-an-sang-tot-nhat-la-khi-nao.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2014/bua-sang-mien-phi)
14:30:37	75838/75838	---M--	200	added ('OK')	image/jpeg	etag:%2235652f9ce9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/picture-43-1646995545-668-width1200height900.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/picture-43-1646995545-668-width1200height900.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2014/bua-sang-mien-phi)
14:30:37	91866/91866	---M--	200	added ('OK')	image/jpeg	etag:%22f8db259ce9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/herbal_2.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/herbal_2.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2014/bua-sang-mien-phi)
14:30:37	90789/90789	---M--	200	added ('OK')	image/jpeg	etag:%22e1503b9ce9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/trung-06395835.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/trung-06395835.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2014/bua-sang-mien-phi)
14:30:38	86535/86535	---M--	200	added ('OK')	image/jpeg	etag:%22df29349ce9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/sua-chua.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/sua-chua.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2014/bua-sang-mien-phi)
14:30:38	83661/83661	---M--	200	added ('OK')	image/jpeg	etag:%224c521c9ce9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/1111-1200x676-7.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/bua-sang-bo-sung/1111-1200x676-7.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2014/bua-sang-mien-phi)
14:30:39	15781/15781	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:38%20GMT	https://luxehotel.webhotel.vn/dich-vu/2014/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/2014/lien-he.html	(from https://luxehotel.webhotel.vn/dich-vu/2014/bua-sang-mien-phi)
14:30:39	15781/15781	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:39%20GMT	https://luxehotel.webhotel.vn/dich-vu/2014/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/2014/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/dich-vu/2014/bua-sang-mien-phi)
14:30:39	84763/84763	---M--	200	added ('OK')	image/jpeg	etag:%22e01348b1e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/huong-dan-vien-/thac-ban-gioc-16629689901401757210423.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/huong-dan-vien-/thac-ban-gioc-16629689901401757210423.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2015/huong-dan-vien-du-lich-thanh-pho)
14:30:40	125878/125878	---M--	200	added ('OK')	image/jpeg	etag:%22d2ee21b1e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/huong-dan-vien-/1545276593_305_bali-guide_jpg.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/huong-dan-vien-/1545276593_305_bali-guide_jpg.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2015/huong-dan-vien-du-lich-thanh-pho)
14:30:40	86289/86289	---M--	200	added ('OK')	image/jpeg	etag:%22e61329b1e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/huong-dan-vien-/du-lich-viet-nam-2020-1.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/huong-dan-vien-/du-lich-viet-nam-2020-1.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2015/huong-dan-vien-du-lich-thanh-pho)
14:30:41	86048/86048	---M--	200	added ('OK')	image/jpeg	etag:%22b89e32b1e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/huong-dan-vien-/ffdab1d3f7484ffe7aec6bb3dc9e38-4329-3842-1649493519.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/huong-dan-vien-/ffdab1d3f7484ffe7aec6bb3dc9e38-4329-3842-1649493519.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2015/huong-dan-vien-du-lich-thanh-pho)
14:30:41	92918/92918	---M--	200	added ('OK')	image/jpeg	etag:%2228273cb1e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/huong-dan-vien-/Lan-Ha-1-9636-1650464807.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/huong-dan-vien-/Lan-Ha-1-9636-1650464807.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2015/huong-dan-vien-du-lich-thanh-pho)
14:30:41	15704/15704	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:41%20GMT	https://luxehotel.webhotel.vn/dich-vu/2015/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/2015/lien-he.html	(from https://luxehotel.webhotel.vn/dich-vu/2015/huong-dan-vien-du-lich-thanh-pho)
14:30:41	15704/15704	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:41%20GMT	https://luxehotel.webhotel.vn/dich-vu/2015/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/2015/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/dich-vu/2015/huong-dan-vien-du-lich-thanh-pho)
14:30:42	77683/77683	---M--	200	added ('OK')	image/jpeg	etag:%2237bebec7e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/tiec-bbq-bai-bien/bua-tiec-bbq-thinh-soan-ngay-trong-moi-can-villa-cua-premier-village-phu-quoc-resort-06-_7693.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/tiec-bbq-bai-bien/bua-tiec-bbq-thinh-soan-ngay-trong-moi-can-villa-cua-premier-village-phu-quoc-resort-06-_7693.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2016/tiec-bbq-bai-bien)
14:30:42	69454/69454	---M--	200	added ('OK')	image/jpeg	etag:%226597b7c7e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/tiec-bbq-bai-bien/bbq-phong-cach-nhat.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/tiec-bbq-bai-bien/bbq-phong-cach-nhat.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2016/tiec-bbq-bai-bien)
14:30:42	93437/93437	---M--	200	added ('OK')	image/jpeg	etag:%229a71b0c7e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/tiec-bbq-bai-bien/186479360_195632689071070_7674385599091351194_n.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/tiec-bbq-bai-bien/186479360_195632689071070_7674385599091351194_n.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2016/tiec-bbq-bai-bien)
14:30:43	74759/74759	---M--	200	added ('OK')	image/jpeg	etag:%22f782c3c7e9c7d81:0%22	https://luxehotel.webhotel.vn/files/images/dv/tiec-bbq-bai-bien/Nyaman---Beach-BBQ.jpg	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/files/images/dv/tiec-bbq-bai-bien/Nyaman---Beach-BBQ.jpg	(from https://luxehotel.webhotel.vn/dich-vu/2016/tiec-bbq-bai-bien)
14:30:43	15614/15614	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:42%20GMT	https://luxehotel.webhotel.vn/dich-vu/2016/lien-he	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/2016/lien-he.html	(from https://luxehotel.webhotel.vn/dich-vu/2016/tiec-bbq-bai-bien)
14:30:43	15614/15614	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Mar%202023%2007:30:43%20GMT	https://luxehotel.webhotel.vn/dich-vu/2016/ve-chung-toi	C:/Users/Mr%20Duong/Desktop/codweb/luxehotel.webhotel.vn/dich-vu/2016/ve-chung-toi.html	(from https://luxehotel.webhotel.vn/dich-vu/2016/tiec-bbq-bai-bien)
